Nombre de catálogo,Nombre de categoría,Nombre de artículo,Descripción de artículo,Artículo - Unidad de medida principal,Artículo - Permite stock,Estado de artículo,PK_PZASTARIMA,PZAS/PAQUETE
PAPEL Y CARTÓN,BOLSAS KRAFT,BK212,BOLSA FONDO COMÚN NO212 10.4 X 41.5 FUELLE 5.5,PIEZA,Y,Activo,,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BK28-A,BOLSA KRAFT FONDO AUTOMÁTICO ANCHO 28 FUELLE 15 ALTURA 37.25,PIEZA,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK3,BOLSA FONDO COMÚN NO2 12 X 24.5 FUELLE 6.3,PIEZA,Y,Activo,,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BK3-PQ100,BK3-PQ100 BOLSA FONDO COMUN NO2 12 X 24.5 FUELLE 6.3 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK3-PQ500,BK3-PQ500 BOLSA FONDO COMUN NO2 12 X 24.5 FUELLE 6.3 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK3-PQ5000,"BK3-PQ5000 BOLSA FONDO COMUN NO2 12 X 24.5 FUELLE 6.3 PAQUETE CON 5,000 PZS",PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK30,D9  BOLSA FONDO COMÚN NO30 19.8 X 56.5 FUELLE 9,PIEZA,Y,Activo,,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BK30-PQ100,BK30-PQ100 D9 BOLSA FONDO COMUN NO30 19.8 X 56.5 FUELLE 9 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK30-PQ1000,"BK30-PQ1000 D9 BOLSA FONDO COMUN NO30 19.8 X 56.5 FUELLE 9 PAQUETE CON 1,000 PZS",PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK30-PQ500,BK30-PQ500 D9 BOLSA FONDO COMUN NO30 19.8 X 56.5 FUELLE 9 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK45,BOLSA FONDO AUTOMÁTICO 30.5 x 41 Fuelle 18,PIEZA,Y,Activo,,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BK5,BOLSA FONDO COMÚN NO5 14.2 X 30.5 FUELLE 7.2,PIEZA,Y,Activo,,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BK5-PQ100,BK5-PQ100 BOLSA FONDO COMUN NO5 14.2 X 30.5 FUELLE 7.2 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK5-PQ3000,"BK5-PQ3000 BOLSA FONDO COMUN NO5 14.2 X 30.5 FUELLE 7.2 PAQUETE CON 3,000 PZS",PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK5-PQ500,BK5-PQ500 BOLSA FONDO COMUN NO5 14.2 X 30.5 FUELLE 7.2 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK8,BOLSA FONDO COMÚN NO8 15.8 X 37 FUELLE 8,PIEZA,Y,Activo,,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BK8-PQ100,BK8-PQ100 BOLSA FONDO COMUN NO8 15.8 X 37 FUELLE 8 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK8-PQ2000,"BK8-PQ2000 BOLSA FONDO COMUN NO8 15.8 X 37 FUELLE 8 PAQUETE CON 2,000 PZS",PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BK8-PQ500,BK8-PQ500 BOLSA FONDO COMUN NO8 15.8 X 37 FUELLE 8 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN06-A,BOLSA KRAFT 13.33 X 8.73 X 27.78,PIEZA,Y,Activo,48000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN13609,BOLSA KRAFT 25.71 X 17.15 X 37.46,PIEZA,Y,Activo,8000,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN13609-PQ100,BKN13609-PQ100 Bolsa Kraft Fondo automatico N1/8 25.71 X 17.15 X 37.46 Paquete con 100 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN13609-PQ400,BKN13609-PQ400 Bolsa Kraft Fondo automatico N1/8 25.71 X 17.15 X 37.46 Paquete con 400 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN14926,BOLSA KRAFT 15.87 X 23.5,PIEZA,Y,Activo,24000,3000
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN14926-PQ100,BKN14926-PQ100 Bolsa Kraft N26 15.87 X 23.5 Paquete con 100 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN14926-PQ1000,BKN14926-PQ1000 Bolsa Kraft N26 15.87 X 23.5 Paquete con 1000 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN14926-PQ3000,BKN14926-PQ3000 Bolsa Kraft N26 15.87 X 23.5 Paquete con 3000 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN14926-PQ500,BKN14926-PQ500 Bolsa Kraft N26 15.87 X 23.5 Paquete con 500 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18061,BOLSA KRAFT 30.48 X 17.78 X 43.18,PIEZA,Y,Activo,48000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18061-PQ100,EO-YCT5-BWL9 BOLSA KRAFT 30.48 X 17.78 X 43.18 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18061-PQ500,1X-JB1A-MMIB BOLSA KRAFT 30.48 X 17.78 X 43.18 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18403,BOLSA KRAFT 12.06 X 7.46 X 21.74,PIEZA,Y,Activo,90000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18403-PQ100,BKN18403-PQ100 Bolsa Kraft Fondo automatico N3 12.06 X 2.93 X 8.18 Paquete con 100 pzs,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18403-PQ500,BKN18403-PQ500 Bolsa Kraft Fondo automatico N3 12.06 X 2.93 X 8.18 Paquete con 500 pzs,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18405,BOLSA KRAFT 13.33 X 8.73 X 27.78,PIEZA,Y,Activo,22500,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18405-PQ100,OK-LK64-HJG1 BOLSA KRAFT 13.33 X 8.73 X 27.78 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18405-PQ2000,"QT-QB4W-S36I BOLSA KRAFT 13.33 X 8.73 X 27.78 PAQUETE CON 2,000 PZS",PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18405-PQ500,EA-7KHK-YUGD BOLSA KRAFT 13.33 X 8.73 X 27.78 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18410,BOLSA KRAFT 16 X 10.6 X 33.3,PIEZA,Y,Activo,36000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18410-PQ100,BKN18410-PQ100 Bolsa Kraft Fondo automatico N10 16 X 10.6 X 13.3 Paquete con 100 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18410-PQ500,BKN18410-PQ500 Bolsa Kraft Fondo automatico N10 16 X 10.6 X 13.3 Paquete con 500 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18412,BOLSA KRAFT 17.93 X 11.43 X 34.92,PIEZA,Y,Activo,30000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18412-PQ100,BKN18412-PQ100 Bolsa Kraft Fondo automatico N12 17.93 X 11.43 X 34.92 Paquete con 100 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18412-PQ500,BKN18412-PQ500 Bolsa Kraft Fondo automatico N12 17.93 X 11.43 X 34.92 Paquete con 500 piezas,PAQUETE,Y,Activo,30000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18420,BOLSA KRAFT 20.95 X 13.49 X 40.95,PIEZA,Y,Activo,10000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18420-PQ100,UW-0WKC-5RRN BOLSA KRAFT 20.95 X 13.49 X 40.95 PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN18420-PQ500,7P-T38V-JEYR BOLSA KRAFT 20.95 X 13.49 X 40.95 PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN20-A,BOLSA KRAFT 20.95 X 13.49 X 40.95,PIEZA,Y,Activo,22500,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN45,BOLSA KRAFT 30.48 X 17.78 X 43.18,PIEZA,Y,Activo,10000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN87415,BOLSA KRAFT CON ASA 30.48 X 22.86 X 40,PIEZA,Y,Activo,12600,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN87415-PQ100,BKN87415-PQ100 Bolsa Kraft con asa N65 30.48 X 22.86 X 40 Paquete con 100 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN87415-PQ200,BKN87415-PQ200 Bolsa Kraft con asa N65 30.48 X 22.86 X 40 Paquete con 200 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN87415-PQ25,BKN87415-PQ25 Bolsa Kraft con asa N65 30.48 X 22.86 X 40 Paquete con 25 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKN87415-PQ50,BKN87415-PQ50 Bolsa Kraft con asa N65 30.48 X 22.86 X 40 Paquete con 50 piezas,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,BOLSAS KRAFT,BKVM1364455A,"Bolsa kraft A No.45 impresa ""VENTA AL MOSTRADOR ROCIO TORRES"" - SITIO 1364455",PIEZA,Y,Activo,25000,100
PAPEL Y CARTÓN,BOLSAS KRAFT,BKVM1367463A,"Bolsa kraft A No.10 impresa ""VENTA AL MOSTRADOR-MARTAGON MENDEZ ENRIQUE"" - SITIO 1367463",PIEZA,Y,Activo,20000,500
PAPEL Y CARTÓN,BOLSAS KRAFT,KITBOLSA1,KITBOLSA1 - VENTA INTERNA,KIT,Y,Activo,,1
PAPEL Y CARTÓN,BOLSAS KRAFT,KITBOLSA2,KITBOLSA2 - VENTA INTERNA,KIT,Y,Activo,,1
PAPEL Y CARTÓN,BOLSAS KRAFT,KR5001,BOLSA KRAFT CON ASA 41 X 30 X 18 CM,PIEZA,Y,Activo,6000,250
PAPEL Y CARTÓN,BOLSAS KRAFT,TINBKC2,TINTA COLOR NEGRA PARA IMPRESIÓN DE Bolsa Kraft - POSTER MATE NEGRO NEM-8 MP 1 Kg.,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,10X12X16,CAJA 01 25.40 X 30.48 X 40.64,PIEZA,Y,Activo,600,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,10X12X16-PQ25,10X12X16-PQ25 CAJA 10 x 12 x 16,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,10X9X4,CAJA 16 10X9X4,PIEZA,Y,Activo,1580,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,10X9X4-PQ25,10X9X4-PQ25 10X9X4,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,11.8X7.8X4,Caja 19 11.8 X 7.8 X 4,PIEZA,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,11.8X7.8X4-PQ25,11.8X7.8X4-PQ25 Caja 19 11.8 X 7.8 X 4,PAQUETE,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,15.3X7X13,Caja 21 15.3 X 7 X 13,PIEZA,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,15.3X7X13-PQ25,15.3X7X13-PQ25 Caja 21 15.3 X 7 X 13,PAQUETE,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,153X76X105-904063,Caja 15.3 X 7.6 X 10.5 - ICE DE MEXICO,PIEZA,Y,Activo,500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,15X12X3,CAJA 04 38.10 X 30.48 X 7.62,PIEZA,Y,Activo,625,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,15X12X3-PQ25,15X12X3-PQ25 CAJA 04 38.10 X 30.48 X 7.62,PAQUETE,Y,Activo,625,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,15X15X7,Caja 18 15X15X7,PIEZA,Y,Activo,150,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,15X15X7-PQ15,15X15X7-PQ15 CAJA 18 15X15X7 PAQUETE CON 15 PIEZAS,PAQUETE,Y,Activo,,15
PAPEL Y CARTÓN,CAJAS DE CARTÓN,17X9X9,CAJA 06 43.18 X 22.86 X 22.86,PIEZA,Y,Activo,750,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,17X9X9-PQ25,17X9X9-PQ25 CAJA 17 x 9 x 9,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,18.5X8.6X15,Caja 22 18.5 X 8.6 X 15,PIEZA,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,18.5X8.6X15-PQ25,18.5X8.6X15-PQ25 Caja 22 18.5 X 8.6 X 15,PAQUETE,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,18X8X6,CAJA 15 18X8X6,PIEZA,Y,Activo,1150,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,18X8X6-PQ25,18X8X6-PQ25 CAJA 18X8X6,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,20X12X12,CAJA 03 50.80 X 30.48 X 30.48,PIEZA,Y,Activo,450,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,20X12X12-PQ25,20X12X12-PQ25 CAJA 20 x 12 x 12,PAQUETE,Y,Activo,18,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,20X6X6,CAJA 12 50.80 X 15.24 X 15.24,PIEZA,Y,Activo,900,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,20X6X6-PQ25,20X6X6-PQ25 CAJA 20 x 6 x 6,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,23X17X11,CAJA 11 58.42 X 43.18 X 27.94,PIEZA,Y,Activo,400,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,23X17X11-PQ25,23X17X11-PQ25 CAJA 23 x 17 x 11,PAQUETE,Y,Activo,16,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,24.6X22.5X29.1,Caja 23 24.6 X 22.5 X 29.1,PIEZA,Y,Activo,125,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,24.6X22.5X29.1-PQ25,24.6X22.5X29.1-PQ25 Caja 23 24.6 X 22.5 X 29.1,PAQUETE,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,24X12X12,CAJA 05 60.96 X 30.48 X 30.48,PIEZA,Y,Activo,450,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,24X12X12-PQ25,24X12X12-PQ25 CAJA 24 x 12 x 12,PAQUETE,Y,Activo,18,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,27X25X20,CAJA 17 27X25X20,PIEZA,Y,Activo,600,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,3.7X3.7X14,Caja 20 3.7 X 3.7 X 14,PIEZA,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,3.7X3.7X14-PQ25,3.7X3.7X14-PQ25 Caja 20 3.7 X 3.7 X 14,PAQUETE,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,30X18X16,CAJA 10 76.20 X 45.72 X 40.64,PIEZA,Y,Activo,150,15
PAPEL Y CARTÓN,CAJAS DE CARTÓN,30X18X16-PQ10,30X18X16-PQ10 CAJA 30 x 18 x 16,PAQUETE,Y,Activo,150,10
PAPEL Y CARTÓN,CAJAS DE CARTÓN,34X24X24,Caja 34 x 24 x 24,PIEZA,Y,Activo,700,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,38X38X18,Caja cinta wat 38X38X18 51 / Flauta CB,PIEZA,Y,Activo,275,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,40X33X60,CAJA 40X33X60 32 ECT / Flauta C,PIEZA,Y,Activo,125,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,40X40X15,Caja 40 x 40 x 15,PIEZA,Y,Activo,300,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,4X4X10,CAJA 09 10.16 X 10.16 X 25.40,PIEZA,Y,Activo,2250,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,4X4X10-PQ25,4X4X10-PQ25 CAJA 4 x 4 x 10,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,57X38X19.5,Caja 57X38X19.5 29CS / Flauta C,PIEZA,Y,Activo,350,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,5X5X3,CAJA 08 12.70 X 12.70 X 7.62,PIEZA,Y,Activo,1875,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,5X5X3-PQ25,5X5X3-PQ25 CAJA 5 x 5 x 3,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,8X8X3,CAJA 07 20.32 X 20.32 X 7.62,PIEZA,Y,Activo,1100,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,8X8X3-PQ25,8X8X3-PQ25 CAJA 8 x 8 x 3,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,9X8X12,CAJA 02 22.86 X 20.32 X 30.48,PIEZA,Y,Activo,750,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,9X8X12-PQ25,9X8X12-PQ25 CAJA 9 x 8 x 12,PAQUETE,Y,Activo,,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCCB150,CAJA VACIA CINTA CANELA 150 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCTB100,CAJA VACIA CINTA TRANSPARENTE 100 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCTB150,CAJA VACIA CINTA TRANSPARENTE 150 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCTB48150,CAJA VACIA CINTA TRANSPARENTE 150 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCTB72100,CAJA VACIA CINTA TRANSPARENTE 72 X 100 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCTBH150,CAJA VACIA CINTA TRANSPARENTE HD 150 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CCTBH914,CAJA VACIA CINTA TRANSPARENTE HD 914 MT,PIEZA,Y,Activo,,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1008069A,Caja A 16.1 X 15.7 X 7.4 PREMIER PAINT ROLLER MEXICO S DE RL DE CV,PIEZA,Y,Activo,300,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1008069B,Caja B 13.38 X 7.08 X 11.41 PREMIER PAINT ROLLER MEXICO S DE RL DE CV,PIEZA,Y,Activo,600,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1009070A,Caja A 40X30X35 cm ARTESANIAS NATURALES LA ESPERANZA SA DE CV,PIEZA,Y,Activo,250,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1074080A,"CAJA A 24 X 12 X 12 ""CHAVIRA LLAMAS JOSÉ ANGEL""  - 1074080",PIEZA,Y,Activo,250,5
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1107091A,CAJA A 35.5 X 26.5 X 10.8 FARUBER SA DE CV - 1107091,PIEZA,Y,Activo,750,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1117098A,"CAJA A 18 X 11.8 X 9.8 in ""SIGLO XXI EDITORES SA DE CV"" - 1117098",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1125092A,"CAJA A 28X20X23 CM ""LADAVINES COSMETICOS"" - 1125092",PIEZA,Y,Activo,350,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ1125092B,"CAJA B 38X29X21.5 CM ""LADAVINES COSMETICOS"" - 1125092",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16019A,"CAJA A 13.1 X 9.9 X 9.4 in ""ALCOHOLES Y MELAZAS DE MEXICO"" - 16019",PIEZA,Y,Activo,350,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16368A,Caja A 19.7 X 19.7 X 19.7 GENOMMA LAB INTERNACIONAL SAB DE CV,PIEZA,Y,Activo,700,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16716A,"CAJA A 15.0 X 15.0 X 18.7 in - ""PROCTER & GAMBLE MANUFACTURING MEXICO S DE RL DE CV"" - 16716",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16716B,"CAJA B 15.0 X 15.0 X 12.4 in - ""PROCTER & GAMBLE MANUFACTURING MEXICO S DE RL DE CV"" - 16716",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16716C,"CAJA C 15.0 X 15.0 X 7.1 in -  ""PROCTER & GAMBLE MANUFACTURING MEXICO S DE RL DE CV"" - 16716",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16716D,"CAJA D 15.0 X 9.9 X 12.4 in - ""PROCTER & GAMBLE MANUFACTURING MEXICO S DE RL DE CV"" - 16716",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ16716E,"CAJA E 15.3 X 8.2 X 8.6 in - ""PROCTER & GAMBLE MANUFACTURING MEXICO S DE RL DE CV"" - 16716",PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ799063A,Caja A 12.6 X 8.5 X 5.2 ALVAMEX 6BOT DE 1LT,PIEZA,Y,Activo,500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ799063B,Caja B 13.2 X 6.5 X 8.1 ALVAMEX 2BOT DE 4LT,PIEZA,Y,Activo,500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ799063C,Caja C 12.6 X 8.5 X 5.2 DIAMANTE 6BOT DE 1LT,PIEZA,Y,Activo,500,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ799063D,Caja D 13.2 X 6.5 X 8.1 DIAMANTE 2BOT DE 4LT,PIEZA,Y,Activo,500,
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ799063E,Caja E 13.2 X 6.5 X 8.1 DIAMANTE 2BOT DE 4LT fondo blanco,PIEZA,Y,Activo,500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ799063F,Caja F 12.6 X 8.5 X 5.2 DIAMANTE 6BOT DE 1LT fondo blanco,PIEZA,Y,Activo,500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ904063A,Caja 15.3 X 7.6 X 10.5 - ICE DE MEXICO,PIEZA,Y,Activo,500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ999064A,CAJA CHICA COMPAÑIA INDUSTRIAL DE TEPEJI - 999064,PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ999064B,CAJA MEDIANA COMPAÑIA INDUSTRIAL DE TEPEJI - 999064,PIEZA,Y,Activo,300,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,CJ999064C,CAJA GRANDE COMPAÑIA INDUSTRIAL DE TEPEJI - 999064,PIEZA,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2001,Caja 24 23.6 X 23.6 X 5.9,PIEZA,Y,Activo,500,15
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2001-PQ15,COR2001-PQ15 Caja 24 (60 X 60 X 15 CM),PAQUETE,Y,Activo,500,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2005,CAJA 25 48.5X12.5X12.5 CM,PIEZA,Y,Activo,1500,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2005-PQ25,COR2005-PQ25 Caja 25 (48.5 X 12.5 X 12.5  CM),PAQUETE,Y,Activo,500,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2006,CAJA 26 48.5X25X25 CM,PIEZA,Y,Activo,1000,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2006-PQ25,COR2006-PQ25 Caja 26 (48.5 X 25 X 25 CM),PAQUETE,Y,Activo,500,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2021,CAJA 27 13.4 X 9.4 X 9.4 In,PIEZA,Y,Activo,700,20
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2021-PQ25,COR2021-PQ25 CAJA 27 13.4 X 9.4 X 9.4 In,PAQUETE,Y,Activo,700,20
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2026,"CAJAS DE CARTÓN - 41 X 36 X 25 CM / 16 X 14 X 10""",PIEZA,Y,Activo,,25
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2030,Caja de cartón 33.5 x 25.3 x 24.0 cm,PIEZA,Y,Activo,750,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2031,Complemento 35.1 x 10.7 cm  de COR2030,PIEZA,Y,Activo,750,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2032,Complemento 26.1 x 10.7 cm de COR2030,PIEZA,Y,Activo,750,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2033,CAJA PIZZA NO 06,PIEZA,Y,Activo,1800,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2033-PQ50,COR2033-PQ50 Caja para para pizza No.06  Medida/pieza 30.2X29.6X4 cm ECT 20 Paquete con 50 pieza,PAQUETE,Y,Activo,1800,1
PAPEL Y CARTÓN,CAJAS DE CARTÓN,COR2034,CAJA PIZZA NO 08,PIEZA,Y,Activo,1200,1
